	Brain_1.CEL	Brain_2.CEL	Fetal_brain_1.CEL	Fetal_brain_2.CEL	Fetal_liver_1.CEL	Fetal_liver_2.CEL	Liver_1.CEL	Liver_2.CEL
1193_at	1101.73244578896	890.99992142994	1259.41891719457	1000.86377390519	1043.65364183811	853.487322445382	844.956582704605	931.249457654062
1194_g_at	621.957527338766	585.983117143764	605.700992680645	613.907490941341	601.557764492774	527.080373086031	625.872348866737	616.154878727571
1195_s_at	582.750628737378	504.657435313235	539.655499281819	576.951032294916	516.65573671401	508.785071017294	592.573706124811	578.949489858376
1196_at	615.765834555941	607.186822158777	645.123659338967	605.556076435981	969.132147643684	855.432724676496	785.426946229804	737.703572673589
1197_at	407.79680457257	379.963048052139	392.367159699898	392.49767695773	482.151907998176	502.297557292586	476.013995446263	497.745302163653
1198_at	289.578721457781	300.22612974132	276.573351040772	294.223733653845	247.422651269369	259.244344164279	285.108556189478	283.654793105262
1199_at	2522.38157791432	2305.42682583204	3211.09634538738	3277.17042594709	4096.3895212607	4188.76873005976	2822.7330643615	2739.23008659296
120_at	444.592322590562	435.485287092895	542.586935509917	512.615982486098	743.621878126165	700.206090098133	701.480904907723	612.026126114283
1200_at	891.406764620986	888.528556440844	813.424906300314	820.272803880545	1186.33072838583	1000.93908973107	1142.69559095927	1138.4322701784
1201_at	686.02268418542	685.654194566296	500.604473298545	533.06965889863	474.656076969075	434.758726862564	487.480612149627	474.605053066669
1202_g_at	1339.88669832374	1402.78377433744	1017.8718431728	1120.31956152804	593.023814907871	568.261141946502	570.843253692036	597.283594287634
1203_at	401.890662480825	369.884199208792	374.996573990643	356.5649743013	383.118533001523	366.665657680869	438.509116339369	475.162823889427
1204_at	875.505397575568	917.617320619771	898.833988903484	788.473279249623	960.176512077382	899.024432495518	991.933876008237	925.8701876729
1205_at	488.993117325594	451.692871894624	477.882148732312	581.840211937097	597.661581112853	667.259543239698	669.851110685423	531.859885977434
1206_at	1747.29147373319	2005.68300148734	907.957681709437	930.845895575817	735.069520376753	652.087835417139	785.610470845335	719.699381641574
1207_at	462.30969472955	446.139324488488	532.355848256783	532.866742868165	572.932829972601	569.127198652126	556.570633853216	627.991860035217
1208_at	864.519696293235	812.32012731484	733.458072353036	702.32168458767	920.4997090002	921.240687148587	934.909913045691	955.809535602812
1209_at	427.061144821838	451.71538620579	460.297737815095	456.053136705849	477.177798150569	483.627066631382	460.613705502351	446.176675449499
121_at	3193.59080058564	3974.51586793745	3829.05803363411	3545.87334569748	3314.96506147533	3409.14155796446	3001.61173204221	3469.87073940416
1210_s_at	1462.36120909072	1610.17257974251	2071.21617751474	1814.55783797674	1543.69335935112	1534.45483875983	1330.82436382811	1555.22089271458
1211_s_at	569.961976427459	545.331987809306	600.538790119848	588.966385213737	690.737410862501	774.337727321731	757.929787394647	672.044523724309
1212_at	1801.47084735364	1757.83981371064	2295.99122108801	2182.65639621608	2103.21580822644	2225.98533215879	3509.22189840459	2936.34325193525
1213_at	780.183410819429	667.47161505831	974.185206757923	1091.18091698005	314.111853413516	323.689051695872	305.745433999979	308.264419410841
1214_s_at	460.205782568315	413.912677464865	454.578239400212	489.383823960094	496.0909730441	505.098799375674	587.733140288432	637.437212919631
1215_at	1062.53708105631	1077.74797093606	1403.12657567106	1128.58689493945	1236.21024809429	1274.23909304461	1403.72768418761	1581.95039812693
1216_at	461.976274791941	506.166202999012	398.629540261367	411.434007412017	402.042214834012	385.996431688661	433.400233100838	420.994101954196
1217_g_at	696.375123684101	774.454548088924	609.661565764244	667.249762588479	506.668353004997	474.520074224254	499.520868997949	698.007907938217
1218_at	971.077991623435	1068.15008973855	738.999394294434	738.542628655354	1132.94282284251	1124.80102348613	1449.79016081582	1445.33424306877
1219_at	651.239547656276	667.073073951925	628.134547137774	616.650619135668	762.812874304432	769.258643269314	775.586049066975	894.042126119988
122_at	592.929430224419	561.640805954358	703.941925085069	619.099475354277	698.489320146954	648.307395855464	669.426852363732	715.577694838006
1220_g_at	855.380618810685	937.926889675203	903.915032894865	989.025972177787	911.723420614424	979.810720594809	1094.84748400957	1141.01370466761
1221_at	634.824994640736	782.202363807116	685.766269080195	668.933863710223	789.654384137273	832.947040946135	807.052965886814	744.069526807395
1222_at	400.962468959301	424.682076700613	551.493117400493	517.186601402228	398.162161695523	391.699005711444	383.688695425985	393.456166265881
1223_at	2295.40510286013	1349.15403490775	1671.97341868527	1280.397674491	1298.08873377469	1091.67464614548	1465.85522191994	1276.08642350928
1224_at	833.136779987993	1224.29251262775	762.493428036308	749.145049352683	709.159000524993	751.669736871244	653.600329339921	710.696192973412
1225_g_at	1487.53434478825	2196.24864008432	1177.44504525552	1123.86908094631	1051.73917025226	1013.15175213845	784.397274374973	827.499307315217
1226_at	433.879809043531	371.536580216299	463.751022304038	485.82920053854	411.434227205044	423.046657787866	379.086862482418	403.106620462243
1227_g_at	410.224535068798	393.518306010445	437.556516060498	460.32774120871	449.317789374129	460.368678294714	467.77626496455	447.2248579173
1228_s_at	481.937513497764	498.981882856226	552.036763574344	531.460352476602	680.903013219048	800.346096901632	869.043110426275	862.599260168525
1229_at	369.459317128123	378.820088195105	352.369630310941	352.773991446955	410.030109154382	384.210049560397	415.926151474865	473.86678721299
123_at	417.147910055914	392.855158935765	373.079971598147	382.640220943235	421.102477125467	379.874142285655	437.574173413522	480.169156753863
1230_g_at	575.024006564762	511.47911679561	520.286229826511	447.779122148282	538.648992149715	527.8745218074	509.03757376019	573.367889778881
1231_at	330.945165227766	361.496003775048	382.517271933673	369.61680168833	357.318008982615	366.851717041537	367.066211926911	359.565427049595
1232_s_at	357.252369643513	358.507431505864	384.757489778027	344.21365659728	7299.32483611955	8336.77473649306	1420.58534113227	1350.16619141523
1233_s_at	2147.14949615104	2491.65258976335	2851.29664617382	2429.95218127564	4959.80302861466	4506.55642190657	2524.52516243151	3082.03639957469
1234_at	555.057316372426	509.942206277819	789.694602276837	832.937779812253	591.451054177342	528.115402869294	681.004163827098	814.027238520634
1235_at	4932.88408288437	4996.43526306818	6542.83128472933	6563.46535027725	1395.37015588725	1415.9168461917	1221.82633275064	1018.46632073358
1236_s_at	618.900502731264	544.341583273843	694.431773350214	620.807609728175	621.75456619866	569.54037351186	626.638586669188	662.759762861218
1237_at	644.851581236644	609.613577450611	700.863113871074	672.550608749611	859.489493697993	889.998462319767	727.28279456072	792.13823846424
1238_at	1600.46028198612	1532.8066034661	1126.70357330264	1050.82902033355	1062.58558978502	934.960912185254	1275.73653569825	1636.34173489282
1239_s_at	505.772402553855	484.992455759439	557.559499942228	495.618643533895	614.822737757112	578.123975373873	584.028613770556	593.108727989386
124_i_at	723.17354708471	697.553577691188	699.111655623098	619.33796568812	767.046242754783	608.440915930639	696.096466798916	931.956848539472
1240_at	474.118980804242	515.061588922409	579.091943588081	524.338701609682	573.962016226046	559.034161225469	549.408664208975	543.503987332816
1241_at	1939.1304879161	1924.24805353549	1642.82392411765	1846.41893804755	867.914921110394	938.756495527392	950.485697414301	1056.86290306249
1242_at	923.667923213142	1013.42248715681	710.858423967683	720.021140904018	964.133584395187	955.361627126636	988.000825325885	935.158579681256
1243_at	501.488812033482	482.87772224861	469.161408640861	474.837500889048	524.186574718456	485.687044518669	556.899073179977	522.914506191185
1244_at	975.038813160563	1064.26631370313	1434.38691392818	1457.75921146894	1338.60790703037	1326.21918384003	1246.16767931107	1508.63163146897
1245_i_at	327.606659995242	329.979853537396	407.833675190914	397.80681266742	348.49373348674	355.490180960909	359.040476301639	338.418148168621
1246_at	1492.98782993372	1504.29008364294	1843.46571003097	1679.47872414421	1570.72531288638	1509.75795005513	1482.74575629952	1574.61847702672
1247_g_at	1492.34918813923	1620.77159175438	1488.98909233381	1328.66460295175	1783.52442723121	1742.20223463673	1884.26414866964	1983.26659869419
1248_at	2443.21593467147	1948.97124920118	2005.36436812468	1806.40736376252	1681.45507619674	1674.12624259917	1809.5131816484	1944.47927135959
1249_at	414.793847362411	417.249709514508	399.043946509683	403.480846606123	445.010407303803	448.636879785612	431.966871218346	436.486477731991
125_r_at	5999.48429931827	6275.89079290055	6408.96471308863	5651.47190612856	7814.59202849459	7289.14508019729	5672.20923825385	6124.01540597537
1250_at	364.245348082584	412.703334349834	498.723574340194	525.256059059291	325.06127833186	393.845283666654	315.522355381492	296.24574841969
1251_g_at	2963.16273725351	3481.99073022906	2010.43437711815	2124.74622432746	1466.61647731823	1515.88555994844	1021.3930014351	1126.76251576855
1252_at	2178.8711469024	1739.41886551018	2604.572270895	2711.74654613173	587.71363540118	541.299286779399	591.93154175273	636.393806189395
1253_at	1001.09469157796	780.248076012422	1093.71979706649	1062.51029615531	611.131254211825	611.532947259854	639.808572275561	589.980232208479
1254_at	985.810524217439	772.801163313831	1156.93731409824	1029.9465202425	1273.06829543068	1224.42512852335	1074.26392083632	1223.79620704343
1255_g_at	494.61245084386	531.078448165624	534.973346791122	537.102063610719	596.255496204972	551.211178813249	571.067575354451	573.447364804365
1256_at	746.20364638122	696.767328280981	1680.33617186217	1910.24360834575	507.06368125028	515.085328978248	514.374213917017	548.474345321084
1257_s_at	1231.60373248449	1032.23828497161	1320.58653042863	1098.06417222069	2944.70924867398	3007.48050249132	1410.41097524377	1543.17595100103
1258_s_at	691.735893461723	648.055036334472	639.358145235742	675.684675793956	735.80641587277	709.037545446539	835.396327346579	941.678237836612
1259_at	708.691271776453	816.099991075374	706.958804921313	700.109190363589	751.723343214639	787.662888208811	793.894602672609	782.928511278327
126_s_at	239.57029831604	263.954244855186	242.809101974482	255.190677766176	255.967448364033	259.194169596399	261.915670775306	266.935641191742
1260_s_at	1073.77686735233	1346.7969494924	687.784137858662	682.69196011881	1197.02605922334	1358.73626162226	3979.76632406436	3294.1469895134
1261_i_at	1161.19440716451	1117.30778606432	874.490772182992	656.915522656861	1495.11389928926	1420.07434902941	2611.11585932496	3513.13584145688
1262_s_at	674.47934511135	527.923784273431	740.421309058553	633.843136257858	679.865940213823	544.352663621008	539.88994551488	556.601121102566
1263_at	543.586527846579	551.486753634844	590.757180328705	547.110025325774	724.680746289487	787.870636002546	743.199922396022	888.889349968218
1264_at	248.09420678427	267.862373756653	264.542974510108	271.212541294477	240.920177050497	234.866154042186	266.09527620356	258.108845939267
1265_g_at	300.374508042446	315.672495543283	455.081878924275	487.619284973159	309.948485606859	363.063359545656	393.778778972425	425.728283250622
1266_s_at	494.977598862183	484.280982165923	404.96182830802	385.059331307832	442.852469589766	408.060121972496	544.160510922053	477.31742799319
1267_at	666.888526450859	598.277289324039	603.876879891914	561.846065577674	704.47337475952	667.137358576398	698.013297335077	774.486022595639
1268_at	4022.22241777481	5089.32471527598	3444.60713094635	3384.30299566501	2171.85791375808	1962.09664029914	2526.25122922485	2611.94395092955
1269_at	955.243857750124	783.921899389267	920.086705093031	1107.20140213241	343.384703323951	354.828886387723	498.944607212054	400.432609239404
127_at	1019.21910778259	939.481175777947	1115.15146633575	895.589541918966	1435.64966369588	1310.39506932067	1253.36694586714	1428.300972996
1270_at	5765.91840232253	6500.68200735198	4645.21378348682	4315.1341091197	4891.93036017612	4851.54754826877	5059.98696951767	5616.4092742295
1271_g_at	1020.19935142529	1154.73125948019	1402.03292655171	1236.70656390943	1195.40795718743	1277.32069253854	1269.73956107924	1408.27781016407
1272_at	391.18261646786	415.004350780163	592.888537225879	638.918916559692	491.514365466287	531.000128621016	428.87967659313	462.303259190729
1273_r_at	1989.87295439972	1858.13356556255	1482.06400597133	1412.32997446384	2000.8782559865	1863.11105203261	1615.94888279754	1531.18236008217
1274_s_at	1154.43123321999	1444.11225358131	797.666642115361	870.144722475854	1276.95734456618	1463.59796971092	1260.32423330379	1359.94575620756
1275_at	363.400358386272	315.583909862595	338.035789607692	297.470151409739	350.636580940271	339.782568332198	358.519575080006	398.588796297079
1276_g_at	1143.58099814713	1233.44628146832	1300.22837267489	1037.19882838448	1741.28596982044	1711.88810357398	1539.47177351399	1781.10456015871
1277_at	1653.8296058362	1831.95951139867	1741.91417698156	1493.16701694679	1852.12144098137	1667.7438236116	1879.56840160351	1997.53413238119
1278_at	664.176936926577	759.616609213014	459.02563300699	427.161275262055	552.92644823252	550.816317045296	648.875534747658	597.21674306251
1279_s_at	953.343219274305	905.724265903583	834.619314600526	824.811066451242	1003.81277171891	962.103559950134	965.114086591612	938.810052236189
128_at	609.795120806716	580.651665690945	717.214063802139	652.521370532346	774.160974768662	767.100315105408	785.284229134615	820.33776277522
1280_i_at	981.132543805652	734.855570164605	876.799408612353	666.474695105078	933.519737810229	755.896380972654	767.079408978183	788.96802840809
1281_f_at	569.331896367548	459.455783882842	536.585773939649	480.136485129225	638.181954476065	548.379634392565	496.738109780421	525.04732616333
